location_name,lat,long,count
কুড়িগ্রাম চর রাজিবপুর,25.461323899999996,89.7661527,4
কুড়িগ্রাম ভুরুঙ্গামারী,26.1119582,89.68162079999998,54
মুন্সিগঞ্জ মুন্সিগঞ্জ সদর,23.5004745,90.5446912,84
মুন্সিগঞ্জ শ্রীনগর,23.548789499999998,90.2807868,42
মুন্সিগঞ্জ সিরাজদিখান,23.596161600000002,90.39367220000001,38
মুন্সিগঞ্জ লৌহজং,23.4743053,90.3207299,67
মুন্সিগঞ্জ গজারিয়া,23.547811199999998,90.6204165,44
মুন্সিগঞ্জ টংগীবাড়ি,23.5096549,90.4667501,1
নারায়ণগঞ্জ আড়াইহাজার,23.7916557,90.65359140000001,403
নারায়ণগঞ্জ রূপগঞ্জ,23.8337206,90.5446912,451
নারায়ণগঞ্জ সোনারগাঁ,23.6460948,90.5991042,278
নারায়ণগঞ্জ নারায়নগঞ্জ সদর,23.6315743,90.4974359,7
কক্সবাজার কক্সবাজার সদর,21.439463600000003,92.0077316,1403
কক্সবাজার টেকনাফ,21.0556654,92.2039933,2036
কক্সবাজার চকরিয়া,21.701441600000003,92.027319,511
কক্সবাজার উখিয়া,21.2237441,92.10575490000001,1737
কক্সবাজার রামু,21.4380193,92.1253854,328
কক্সবাজার মহেশখালী,21.583409699999997,91.9294681,342
কক্সবাজার পেকুয়া,21.8327393,91.9573985,237
কক্সবাজার কুতুবদিয়া,21.816667000000002,91.858333,159
বরিশাল বরিশাল সদর,22.738469100000003,90.4313729,2284
বরিশাল গৌরনদী,22.9414261,90.2526163,778
বরিশাল মুলাদী,22.8875337,90.3889622,214
বরিশাল হিজলা,22.9764398,90.5446912,100
বরিশাল মেহেন্দিগঞ্জ,22.8260701,90.52696390000001,150
বরিশাল বানারীপাড়া,22.8224218,90.1214235,276
বরিশাল বাকেরগঞ্জ,22.54787,90.39367220000001,195
বরিশাল আগৈলঝাড়া,22.971329100000002,90.1635442,416
বরিশাল উজিরপুর,22.8820217,90.0933686,403
বরিশাল বাবুগঞ্জ,22.834068,90.3183792,135
মানিকগঞ্জ মানিকগঞ্জ সদর,23.8346765,90.01865550000001,661
মানিকগঞ্জ শিবালয়,23.834622500000002,89.8692203,97
মানিকগঞ্জ ঘিওর,23.8703485,89.91597850000001,171
মানিকগঞ্জ সিংগাইর,23.786991,90.1682271,88
মানিকগঞ্জ সাটুরিয়া,23.972972100000003,90.0361533,424
মানিকগঞ্জ হরিরামপুর,23.7156764,89.96267990000001,92
মানিকগঞ্জ দৌলতপুর,23.941626199999998,89.8036636,121
বাগেরহাট বাগেরহাট সদর,22.6911927,89.7567693,633
বাগেরহাট শরণখোলা,22.0952234,89.81303559999998,194
বাগেরহাট কচুয়া,22.6555755,89.87857650000002,130
বাগেরহাট মোংলা,22.0949839,89.66281109999998,46
বাগেরহাট চিতলমারী,22.7866641,89.8692203,71
বাগেরহাট ফকিরহাট,22.777513,89.7074695,114
বাগেরহাট মোড়েলগঞ্জ,22.449940899999998,89.85284159999998,38
বাগেরহাট রামপাল,22.595713,89.68162079999998,155
বাগেরহাট মোল্লাহাট,22.881864,89.7567693,60
ফরিদপুর ফরিদপুর সদর,23.620352399999998,89.81303559999998,840
ফরিদপুর মধুখালী,23.5485461,89.60632779999999,186
ফরিদপুর ভাঙ্গা,23.4061686,90.01865550000001,309
ফরিদপুর বোয়ালমারী,23.405847199999997,89.68162079999998,271
ফরিদপুর সালথা,23.4328101,89.7825682,181
ফরিদপুর নগরকান্দা,23.4537695,89.9066314,302
ফরিদপুর আলফাডাঙ্গা,23.2748729,89.69102230000001,126
ফরিদপুর চরভদ্রাসন,23.566898000000002,89.99533699999998,132
ফরিদপুর সদরপুর,23.5014113,90.0559939,148
পটুয়াখালী পটুয়াখালী সদর,22.357230800000004,90.35600759999998,709
পটুয়াখালী দুমকি,22.4644533,90.3842527,34
পটুয়াখালী কলাপাড়া,21.904448499999997,90.18696440000001,523
পটুয়াখালী বাউফল,22.419252899999996,90.5565138,315
পটুয়াখালী মির্জাগঞ্জ,22.369399100000003,90.21508730000001,149
পটুয়াখালী দশমিনা,22.279140100000003,90.5683399,112
পটুয়াখালী গলাচিপা,22.1633734,90.4101619,250
পটুয়াখালী রাঙ্গাবালী,21.9040401,90.4125181,84
